facility_code,service_category,service_group,service_detail
112289-4,hiv_caretreatment,HIV/AIDS Care and Treatment,Adult ART - Adult ART Only
112289-4,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
112289-4,therapeutics,Therapeutics,Dispensing Room
112289-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
112289-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
112289-4,emergency,Emergency Preparedness,Basic Emergency Preparedness
112297-7,general_services,General Clinical Services,OPD - Outpatient Services
112297-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112297-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112297-7,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
112297-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112303-3,general_services,General Clinical Services,OPD - Outpatient Services
112303-3,general_services,General Clinical Services,IPD - Inpatient Services
112303-3,general_services,General Clinical Services,IMCI - Integrated Management of
112303-3,general_services,General Clinical Services,Nutritional Counseling
112303-3,general_services,General Clinical Services,Minor Surgical Interventions
112303-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
112303-3,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112303-3,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112303-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
112303-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
112303-3,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
112303-3,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
112303-3,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
112303-3,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
112303-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
112303-3,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
112303-3,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
112303-3,therapeutics,Therapeutics,Pharmacy
112303-3,therapeutics,Therapeutics,Dispensing Room
112303-3,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
112303-3,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
112303-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
112303-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
112303-3,diagnostic_services,Diagnostic Services,Laboratory
112303-3,emergency,Emergency Preparedness,Basic Emergency Preparedness
112304-1,general_services,General Clinical Services,OPD - Outpatient Services
112305-8,general_services,General Clinical Services,OPD - Outpatient Services
112305-8,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
112305-8,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112305-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112305-8,therapeutics,Therapeutics,Pharmacy
112305-8,therapeutics,Therapeutics,Dispensing Room
112306-6,general_services,General Clinical Services,OPD - Outpatient Services
112306-6,general_services,General Clinical Services,Minor Surgical Interventions
112306-6,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112306-6,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112306-6,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
112306-6,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
112306-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112306-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
112306-6,therapeutics,Therapeutics,Pharmacy
112306-6,therapeutics,Therapeutics,Dispensing Room
112306-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
112306-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
112307-4,general_services,General Clinical Services,OPD - Outpatient Services
112307-4,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112307-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112307-4,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112307-4,therapeutics,Therapeutics,Dispensing Room
112307-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
112307-4,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
112308-2,general_services,General Clinical Services,Diabetes Care and Treatment
112308-2,general_services,General Clinical Services,IMCI - Integrated Management of
112308-2,general_services,General Clinical Services,Mental Health Services
112308-2,general_services,General Clinical Services,Minor Surgical Interventions
112308-2,general_services,General Clinical Services,Nutritional Counseling
112308-2,general_services,General Clinical Services,OPD - Outpatient Services
112308-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112308-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112308-2,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
112308-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112308-2,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
112308-2,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
112311-6,general_services,General Clinical Services,OPD - Outpatient Services
112311-6,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112311-6,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
112311-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112311-6,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
112311-6,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
112311-6,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
112311-6,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
112313-2,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
112313-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
112313-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
112313-2,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
112313-2,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
112313-2,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
112313-2,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
112313-2,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
112313-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
112313-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
112313-2,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
112313-2,therapeutics,Therapeutics,Pharmacy
112313-2,therapeutics,Therapeutics,Dispensing Room
112313-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
112313-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
112313-2,diagnostic_services,Diagnostic Services,Laboratory
112313-2,support_services,Support Services,Kitchen Services
112313-2,support_services,Support Services,Mortuary Services
112313-2,emergency,Emergency Preparedness,Basic Emergency Preparedness
