facility_code,service_category,service_group,service_detail
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MG201342,Clinical Services,Clinical Services,ART providers
MG201342,Clinical Services,Clinical Services,ART Pescriptions
MG201342,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MG201342,Clinical Services,Clinical Services,Palliative care Services
MG201342,Clinical Services,Clinical Services,IV Treatment
MG201342,Clinical Services,Clinical Services,Cancer Treatment
MG201342,Clinical Services,Clinical Services,Nutrition services
MG201342,Clinical Services,Clinical Services,Fortified Protein supplimentation
MG201342,Clinical Services,Clinical Services,Paediatric-HIV servies
MG201342,Clinical Services,Clinical Services,TB Treatment
MG201342,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
MG201342,Clinical Services,Clinical Services,Family planning for HIV clients
MG201342,Clinical Services,Clinical Services,Condoms
MG201342,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MG201342,Clinical Services,Clinical Services,Slide Microscopy
MG201342,Diagnostics,Diagnostics,Rapid Syphillis
MG201342,Diagnostics,Diagnostics,Rapid HIV Testing
MG201342,Diagnostics,Diagnostics,Urine protein dip stick test
MG201342,Diagnostics,Diagnostics,Urine glucose test
MG201342,Diagnostics,Diagnostics,Urine keton test
MG201342,Diagnostics,Diagnostics,DBS
MG201342,Diagnostics,Diagnostics,Malaria rapid test
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Maternal Deaths
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Metronidazole
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
NS301343,Community Health,Community Health,Growth monitoring
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
NS301343,Clinical Services,Clinical Services,Running water
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
NS301343,Clinical Services,Clinical Services,Hand sanitiser
NS301343,Clinical Services,Clinical Services,Disposable gloves
NS301343,Clinical Services,Clinical Services,Bin
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
NS301343,Clinical Services,Clinical Services,Disinfectant
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
NS301343,Clinical Services,Clinical Services,Auto disposable syringes
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
NS301343,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
NS301343,Clinical Services,Clinical Services,ART providers
NS301343,Clinical Services,Clinical Services,ART Pescriptions
NS301343,Clinical Services,Clinical Services,Treatment for Opportunistic infections
NS301343,Clinical Services,Clinical Services,Palliative care Services
NS301343,Clinical Services,Clinical Services,IV Treatment
NS301343,Clinical Services,Clinical Services,Cancer Treatment
NS301343,Clinical Services,Clinical Services,Nutrition services
NS301343,Clinical Services,Clinical Services,Fortified Protein supplimentation
NS301343,Clinical Services,Clinical Services,Paediatric-HIV servies
NS301343,Clinical Services,Clinical Services,TB Treatment
NS301343,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
NS301343,Clinical Services,Clinical Services,Family planning for HIV clients
NS301343,Clinical Services,Clinical Services,Condoms
NS301343,Clinical Services,Clinical Services,HIV-AIDS national guidelines
NS301343,Clinical Services,Clinical Services,Palliative care guidelines
NS301343,Clinical Services,Clinical Services,Smear microscopy
NS301343,Clinical Services,Clinical Services,TB Guideliness
NS301343,Clinical Services,Clinical Services,National guidelines for TB- MDR
NS301343,Clinical Services,Clinical Services,MDR TB guidelines
NS301343,Clinical Services,Clinical Services,TB infection control guidelines
NS301343,Clinical Services,Clinical Services,Staff trained in TB Management
NS301343,Clinical Services,Clinical Services,Staff trained in MDR TB
NS301343,Clinical Services,Clinical Services,Staff trained in TB Infection control
NS301343,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
NS301343,Clinical Services,Clinical Services,Slide Microscopy
NS301343,Diagnostics,Diagnostics,Rapid Syphillis
NS301343,Diagnostics,Diagnostics,Rapid HIV Testing
NS301343,Diagnostics,Diagnostics,DBS
NS301343,Diagnostics,Diagnostics,Malaria rapid test
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
NS301343,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
LL041346,Community Health,Community Health,Growth monitoring
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
LL041346,Clinical Services,Clinical Services,Running water
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
LL041346,Clinical Services,Clinical Services,Hand sanitiser
LL041346,Clinical Services,Clinical Services,Disposable gloves
LL041346,Clinical Services,Clinical Services,Bin
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
LL041346,Clinical Services,Clinical Services,Disinfectant
LL041346,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
LL041346,Clinical Services,Clinical Services,Auto disposable syringes
LL041346,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
LL041346,Clinical Services,Clinical Services,Slide Microscopy
LL041346,Diagnostics,Diagnostics,Urine protein dip stick test
LL041346,Diagnostics,Diagnostics,Urine glucose test
LL041346,Diagnostics,Diagnostics,Malaria rapid test
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Female Sterilisation
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
BT241347,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
