facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Disinfectant
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Auto disposable syringes
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,ART providers
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,ART Pescriptions
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Palliative care Services
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Nutrition services
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Paediatric-HIV servies
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Family planning for HIV clients
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Condoms
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,HIV-AIDS national guidelines
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Smear microscopy
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,TB Guideliness
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,National guidelines for TB- MDR
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,TB infection control guidelines
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Management
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Staff trained in MDR TB
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Infection control
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Slide Microscopy
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Diagnostics,Diagnostics,Rapid Syphillis
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Diagnostics,Diagnostics,Rapid HIV Testing
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Diagnostics,Diagnostics,DBS
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male Sterilisation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female Sterilisation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Misoprostol
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Caesarian section
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Clinical Services,Clinical Services,Blood transfusion
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Maternal Deaths
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal sucntion bulb single use/multiuse
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sunction bulb multiuse
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Hydralazine
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Metronidazole
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
Ku Boma,MZ161095,District Hospital,Government,-11.89805,33.58421,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cefixime
